일시,강우량(mm),유입량(㎥/s),최저기온(°C),최고기온(°C),평균 풍속(m/s),평균 상대습도(%),합계 일사량(MJ/m2),호우경보
2017-06-22,0.0,0.0,17.4,30.9,1.2,66.6,20.87,0.0
2017-06-23,0.0,1.69,19.5,34.5,1.5,62.0,26.41,0.0
2017-06-24,7.7,3.02,21.8,28.8,1.3,73.4,10.07,0.0
2017-06-25,4.1,3.07,20.4,27.1,0.9,88.0,11.02,0.0
2017-06-26,2.3,3.35,20.3,28.7,1.8,74.9,14.59,0.0
2017-06-27,6.2,11.11,19.7,32.7,1.4,73.9,25.6,0.0
2017-06-28,6.4,8.86,21.0,32.1,1.4,77.0,24.0,0.0
2017-06-29,0.2,11.76,21.8,32.2,1.4,73.3,22.99,0.0
2017-06-30,0.0,11.8,20.3,31.8,1.6,67.9,21.07,0.0
2017-07-01,1.3,4.13,20.5,30.0,1.7,76.5,16.91,0.0
2017-07-02,85.1,80.94,22.7,25.5,0.9,99.4,5.38,0.0
2017-07-03,103.2,1652.89,22.1,28.3,1.6,89.9,10.55,2.0
2017-07-04,5.0,610.09,23.3,32.0,1.0,77.8,22.84,0.0
2017-07-05,1.2,257.49,23.2,33.5,1.6,73.5,25.04,0.0
2017-07-06,0.0,143.86,22.0,34.0,1.3,73.1,24.15,0.0
2017-07-07,12.8,108.8,24.0,29.0,1.2,87.5,8.79,0.0
2017-07-08,55.3,545.26,24.9,28.0,1.3,93.8,5.99,0.0
2017-07-09,5.6,356.31,24.5,31.3,1.0,87.6,13.85,0.0
2017-07-10,78.0,536.03,22.7,25.8,1.1,99.4,2.28,0.0
2017-07-11,22.4,1773.31,22.4,30.9,1.3,81.8,23.27,0.0
2017-07-12,0.0,491.32,22.7,32.7,1.5,79.5,22.72,0.0
2017-07-13,0.0,230.39,22.6,32.5,1.2,79.9,22.56,0.0
2017-07-14,4.2,156.44,23.1,34.3,1.3,86.1,20.72,0.0
2017-07-15,10.3,124.63,24.1,28.2,1.4,91.6,9.2,0.0
2017-07-16,4.7,136.14,23.4,28.6,1.4,87.6,10.96,0.0
2017-07-17,0.0,120.33,24.5,30.0,1.3,82.6,10.44,0.0
2017-07-18,0.2,87.8,24.4,30.3,1.2,86.6,14.18,0.0
2017-07-19,0.0,71.74,24.7,32.9,1.1,83.3,18.95,0.0
2017-07-20,0.0,55.95,25.4,34.1,1.4,78.3,21.31,0.0
2017-07-21,13.1,56.01,27.5,31.9,1.5,82.0,11.3,0.0
2017-07-22,40.5,208.31,25.2,28.8,1.0,96.6,4.23,0.0
2017-07-23,39.9,466.34,24.9,27.6,0.8,97.0,2.5,0.0
2017-07-24,6.5,466.92,25.3,28.4,0.8,90.9,7.58,0.0
2017-07-25,0.1,267.85,24.5,33.0,2.0,74.9,24.02,0.0
2017-07-26,0.0,169.74,21.7,32.6,1.7,74.6,26.34,0.0
2017-07-27,0.0,117.43,22.9,28.4,1.0,83.6,10.73,0.0
2017-07-28,14.2,135.56,23.4,25.7,0.6,98.0,3.44,0.0
2017-07-29,0.2,106.34,24.1,28.9,1.7,81.1,9.54,0.0
2017-07-30,0.0,88.73,23.7,30.3,1.1,82.4,12.97,0.0
2017-07-31,1.4,71.07,23.4,27.0,1.0,92.3,5.3,0.0
2017-08-01,0.0,59.22,23.7,33.2,1.1,82.1,22.82,0.0
2017-08-02,0.1,53.35,24.7,33.8,1.2,76.3,19.29,0.0
2017-08-03,0.0,35.43,24.4,33.4,1.6,68.4,21.98,0.0
2017-08-04,0.0,41.42,23.3,34.2,1.4,77.8,21.56,0.0
2017-08-05,2.0,35.46,24.5,36.3,1.5,77.6,22.22,0.0
2017-08-06,10.7,41.54,25.8,32.2,1.2,85.9,11.08,0.0
2017-08-07,6.2,95.73,24.4,34.1,1.5,77.5,20.64,0.0
2017-08-08,0.0,59.76,21.9,31.5,1.3,80.3,15.69,0.0
2017-08-09,5.5,59.87,23.5,30.7,1.5,83.9,9.3,0.0
2017-08-10,40.1,169.09,23.3,25.5,1.6,99.9,4.98,2.0
2017-08-11,34.0,470.16,22.2,30.1,1.9,81.4,18.69,0.0
2017-08-12,0.0,240.18,21.0,30.2,1.7,77.8,21.04,0.0
2017-08-13,0.0,135.88,21.0,28.3,2.0,74.5,15.81,0.0
2017-08-14,1.6,98.94,22.2,27.1,1.8,83.4,7.81,0.0
2017-08-15,48.3,312.43,20.5,22.6,1.5,97.8,2.08,0.0
2017-08-16,2.8,480.92,20.3,26.5,2.6,88.5,10.74,0.0
2017-08-17,2.6,267.64,20.7,26.8,1.2,91.8,9.52,0.0
2017-08-18,8.4,191.67,21.7,29.1,1.1,89.3,15.12,0.0
2017-08-19,0.1,172.87,21.4,28.1,0.9,87.8,10.73,0.0
2017-08-20,27.1,199.73,22.1,24.1,1.3,99.6,3.74,0.0
2017-08-21,31.8,373.53,22.5,26.4,0.8,96.8,6.6,0.0
2017-08-22,2.4,579.46,22.4,31.4,0.9,88.1,11.53,0.0
2017-08-23,36.1,426.96,23.3,27.2,0.7,99.3,4.69,0.0
2017-08-24,75.7,1538.46,22.3,28.5,2.0,91.6,5.04,0.0
2017-08-25,0.0,1181.7,18.9,29.6,1.2,75.4,20.94,0.0
2017-08-26,0.0,658.15,15.8,28.2,1.3,72.8,23.38,0.0
2017-08-27,0.0,373.64,15.3,24.7,1.0,83.5,11.99,0.0
2017-08-28,9.3,106.96,17.7,24.4,1.2,87.0,6.83,0.0
2017-08-29,0.1,120.07,16.5,24.9,1.1,75.6,19.26,0.0
2017-08-30,0.0,96.36,14.3,21.9,0.9,78.0,10.63,0.0
2017-08-31,0.0,75.16,14.3,26.6,1.1,78.5,19.62,0.0
2017-09-01,0.0,62.01,14.2,27.8,1.4,75.9,23.03,0.0
2017-09-02,0.0,49.61,15.5,27.6,1.4,74.0,22.35,0.0
2017-09-03,0.0,43.89,14.9,28.6,0.9,78.9,21.38,0.0
2017-09-04,0.0,41.56,17.0,28.9,1.0,76.5,19.75,0.0
2017-09-05,0.0,42.36,16.7,23.1,0.7,87.4,7.05,0.0
2017-09-06,0.6,32.97,17.3,22.8,0.5,92.6,6.78,0.0
2017-09-07,0.0,39.48,18.6,26.5,0.8,83.6,13.58,0.0
2017-09-08,0.0,26.47,17.9,28.7,1.0,81.0,17.62,0.0
2017-09-09,0.0,26.49,17.2,28.5,0.9,86.1,13.52,0.0
2017-09-10,0.0,26.52,18.9,24.9,0.8,90.3,8.17,0.0
2017-09-11,14.6,46.07,17.3,23.2,1.0,90.4,7.46,0.0
2017-09-12,0.0,32.98,15.7,26.4,0.9,85.6,13.47,0.0
2017-09-13,0.1,26.51,12.1,26.5,1.0,74.1,21.12,0.0
2017-09-14,0.0,20.09,12.8,26.8,1.2,76.6,19.91,0.0
2017-09-15,0.0,20.07,13.6,25.5,2.3,69.3,19.28,0.0
2017-09-16,0.0,19.13,12.6,25.2,2.2,74.3,17.32,0.0
2017-09-17,0.5,19.09,15.2,25.3,2.1,73.5,14.6,0.0
2017-09-18,0.0,12.77,13.7,26.4,1.1,79.4,16.89,0.0
2017-09-19,18.9,25.62,14.3,24.6,1.0,92.0,8.89,0.0
2017-09-20,0.3,38.49,11.2,23.8,1.3,71.1,20.34,0.0
2017-09-21,0.1,32.04,11.3,24.6,1.2,79.8,17.69,0.0
2017-09-22,0.0,12.74,12.4,25.0,1.1,82.0,15.26,0.0
2017-09-23,0.0,19.2,14.0,26.1,0.9,83.5,14.7,0.0
2017-09-24,0.0,19.26,15.9,26.5,1.2,81.5,13.22,0.0
2017-09-25,0.0,12.83,15.3,27.4,1.3,82.8,15.58,0.0
2017-09-26,0.1,19.26,15.4,27.8,1.0,82.8,15.67,0.0
2017-09-27,1.6,12.42,17.5,25.0,1.1,85.9,6.6,0.0
2017-09-28,0.1,5.5,12.4,24.0,1.8,59.6,17.87,0.0
2017-09-29,0.0,18.35,6.5,21.4,1.4,63.9,17.67,0.0
2017-09-30,0.0,11.92,9.2,23.8,0.9,77.9,14.99,0.0
2017-10-01,2.0,12.36,14.8,18.9,0.8,92.6,4.38,0.0
2017-10-02,3.2,12.49,14.9,25.9,1.5,78.3,17.23,0.0
2017-10-03,0.0,12.64,13.4,20.5,2.0,76.6,11.76,0.0
2017-10-04,0.0,12.61,10.0,21.2,1.7,71.6,16.07,0.0
2017-10-05,0.0,6.32,10.7,21.6,1.2,79.9,13.28,0.0
2017-10-06,2.8,12.86,13.2,18.0,1.4,92.4,4.57,0.0
2017-10-07,0.2,6.58,15.8,25.1,0.9,82.3,12.52,0.0
2017-10-08,0.0,19.4,17.6,26.8,0.9,83.0,13.84,0.0
2017-10-09,0.0,6.84,17.4,25.1,0.8,83.5,8.0,0.0
2017-10-10,1.9,19.37,16.0,24.9,1.4,84.9,9.39,0.0
2017-10-11,31.5,56.27,12.6,18.9,1.6,84.9,7.99,0.0
2017-10-12,0.7,42.1,7.9,15.1,1.0,86.3,4.32,0.0
2017-10-13,0.1,32.22,6.7,18.0,1.1,76.1,14.02,0.0
2017-10-14,0.0,13.44,4.9,19.0,0.9,72.3,14.62,0.0
2017-10-15,0.0,19.84,5.6,20.4,1.2,69.3,14.82,0.0
2017-10-16,0.0,7.06,11.1,20.7,0.7,78.6,11.04,0.0
2017-10-17,0.0,25.55,7.5,21.5,1.2,75.5,15.12,0.0
2017-10-18,2.8,7.52,11.3,17.6,0.8,82.9,5.57,0.0
2017-10-19,0.3,13.89,10.5,21.4,0.7,81.1,14.7,0.0
2017-10-20,0.0,7.73,8.9,21.5,0.8,83.0,12.51,0.0
2017-10-21,0.0,14.03,7.9,23.0,0.9,79.3,12.77,0.0
2017-10-22,5.0,1.77,6.9,18.5,2.4,71.9,7.33,0.0
2017-10-23,0.0,21.51,7.1,17.3,1.9,61.9,14.23,0.0
2017-10-24,0.0,9.05,4.9,18.7,0.8,77.3,13.96,0.0
2017-10-25,0.0,15.45,4.0,19.4,0.7,81.1,11.55,0.0
2017-10-26,0.0,9.07,6.3,15.9,0.7,79.8,8.0,0.0
2017-10-27,0.0,14.42,8.6,22.7,0.7,71.9,13.21,0.0
2017-10-28,0.0,8.29,5.7,23.0,0.7,78.5,13.0,0.0
2017-10-29,0.0,2.29,4.3,18.1,1.3,71.8,9.18,0.0
2017-10-30,0.0,8.52,-1.6,13.5,1.0,56.8,13.63,0.0
2017-10-31,0.0,14.82,-2.6,15.8,1.0,68.8,13.05,0.0
2017-11-01,0.0,3.01,6.2,16.5,0.8,83.1,5.35,0.0
2017-11-02,0.0,9.15,9.6,16.8,0.4,91.3,3.64,0.0
2017-11-03,9.2,15.36,7.1,17.6,1.8,70.4,8.83,0.0
2017-11-04,1.6,9.28,1.7,13.1,1.3,65.0,10.46,0.0
2017-11-05,0.0,15.48,-1.9,14.6,0.8,76.5,12.27,0.0
2017-11-06,0.0,9.62,1.9,16.5,0.8,80.1,10.3,0.0
2017-11-07,0.0,15.62,4.0,16.7,0.5,81.5,7.87,0.0
2017-11-08,0.0,3.46,4.6,18.4,1.5,61.6,10.45,0.0
2017-11-09,0.0,9.64,0.1,15.4,0.6,69.8,11.42,0.0
2017-11-10,7.1,9.75,1.2,14.3,1.8,72.1,3.65,0.0
2017-11-11,0.0,15.62,-0.2,11.1,1.1,57.6,11.77,0.0
2017-11-12,0.0,9.58,-2.9,11.2,0.8,75.9,9.53,0.0
2017-11-13,0.3,3.63,-1.2,8.3,0.7,80.4,4.02,0.0
2017-11-14,0.0,10.57,1.2,11.3,1.8,57.3,11.37,0.0
2017-11-15,0.0,3.69,-2.1,6.1,2.6,47.4,10.74,0.0
2017-11-16,0.0,9.83,-7.6,7.0,0.8,52.1,11.43,0.0
2017-11-17,0.0,3.89,-5.8,3.4,0.7,62.4,3.21,0.0
2017-11-18,0.0,3.95,-4.5,3.2,1.7,48.0,11.0,0.0
2017-11-19,0.0,4.01,-9.2,3.6,1.5,41.3,11.26,0.0
2017-11-20,0.0,4.07,-7.7,2.3,1.0,73.4,6.36,0.0
2017-11-21,0.0,10.15,-4.0,5.0,0.9,77.9,8.08,0.0
2017-11-22,0.2,4.28,-4.1,5.8,1.1,71.6,3.34,0.0
2017-11-23,0.0,4.29,-6.8,3.6,1.8,65.3,7.75,0.0
2017-11-24,0.2,10.19,-4.9,3.3,1.8,67.4,10.27,0.0
2017-11-25,10.7,10.17,-6.2,1.3,0.6,85.0,3.51,0.0
2017-11-26,0.0,4.26,-2.6,6.7,0.7,89.5,5.66,0.0
2017-11-27,0.0,10.3,-4.1,7.1,1.0,84.0,8.75,0.0
2017-11-28,0.1,6.23,-2.3,10.6,1.0,82.8,7.02,0.0
2017-11-29,0.0,0.59,0.0,10.0,1.4,61.6,9.8,0.0
2017-11-30,0.0,6.23,-4.5,4.3,1.8,36.6,10.2,0.0
2017-12-01,0.0,5.57,-10.4,2.3,1.4,57.0,8.96,0.0
2017-12-02,0.0,6.28,-8.4,5.6,0.8,73.3,8.56,0.0
2017-12-03,0.1,6.3,-1.9,5.5,0.7,89.4,2.34,0.0
2017-12-04,0.2,6.44,-5.9,3.0,2.5,51.9,9.93,0.0
2017-12-05,0.0,6.35,-11.0,-0.3,1.7,41.0,10.08,0.0
2017-12-06,0.1,0.47,-6.9,2.2,0.8,81.8,7.69,0.0
2017-12-07,0.2,6.37,-3.7,5.5,1.6,65.3,7.5,0.0
2017-12-08,0.0,6.41,-9.0,0.4,1.3,51.9,10.14,0.0
2017-12-09,0.0,0.51,-10.0,4.4,0.8,63.0,9.72,0.0
2017-12-10,4.5,6.44,-5.3,2.8,1.7,71.9,1.07,0.0
2017-12-11,0.1,6.47,-13.6,-2.1,3.2,41.8,9.74,0.0
2017-12-12,0.0,0.62,-17.6,-4.4,1.4,62.3,10.31,0.0
2017-12-13,0.0,0.63,-17.3,-4.0,0.8,70.0,9.88,0.0
2017-12-14,0.0,6.62,-14.5,-3.3,0.7,77.4,6.26,0.0
2017-12-15,0.0,0.67,-11.8,-2.8,0.6,79.5,3.6,0.0
2017-12-16,0.0,4.87,-10.5,-2.1,2.0,56.9,9.64,0.0
2017-12-17,0.0,0.0,-15.8,-2.6,1.3,60.5,10.29,0.0
2017-12-18,0.8,0.0,-12.5,-2.2,0.7,90.0,2.31,0.0
2017-12-19,0.0,10.78,-11.3,-0.5,1.6,63.6,9.1,0.0
2017-12-20,0.1,0.0,-13.9,-2.2,0.7,76.1,5.8,0.0
2017-12-21,0.0,0.0,-5.4,2.1,0.8,88.3,6.35,0.0
2017-12-22,0.0,5.49,-4.9,2.5,0.6,87.4,3.54,0.0
2017-12-23,0.0,5.52,0.2,8.1,0.7,85.5,5.9,0.0
2017-12-24,11.5,11.37,0.6,1.7,0.9,90.4,0.88,0.0
2017-12-25,0.0,5.68,-6.7,1.0,2.2,57.1,9.66,0.0
2017-12-26,0.0,5.69,-8.9,-0.2,2.1,54.6,10.32,0.0
2017-12-27,0.0,0.02,-14.9,-2.2,1.4,57.9,10.32,0.0
2017-12-28,0.0,0.1,-12.8,0.1,0.6,69.1,9.02,0.0
2017-12-29,0.0,5.96,-3.7,5.6,0.8,78.1,5.86,0.0
2017-12-30,0.1,6.0,-4.8,3.2,0.7,89.1,4.56,0.0
2017-12-31,1.3,0.29,-5.7,3.6,1.8,62.0,10.14,0.0
2018-01-01,0.0,2.7,-10.5,3.4,1.0,63.5,10.9,0.0
2018-01-02,0.0,2.79,-9.4,3.5,1.2,55.1,9.22,0.0
2018-01-03,0.0,2.89,-10.6,0.9,0.9,58.3,9.75,0.0
2018-01-04,0.0,0.0,-11.7,-0.8,0.6,68.8,8.76,0.0
2018-01-05,0.0,0.0,-8.4,1.9,1.2,64.8,8.43,0.0
2018-01-06,0.0,8.84,-11.4,2.9,0.8,69.4,9.85,0.0
2018-01-07,0.0,3.29,-10.4,0.7,0.8,67.4,6.75,0.0
2018-01-08,0.7,0.0,-1.6,3.9,1.7,62.6,3.97,0.0
2018-01-09,0.2,3.46,-6.9,0.1,3.1,52.6,8.39,0.0
2018-01-10,0.0,0.0,-12.7,-3.9,2.4,55.9,10.17,0.0
2018-01-11,0.0,3.64,-15.9,-6.7,2.2,56.0,10.31,0.0
2018-01-12,0.0,0.0,-18.7,-5.5,1.2,56.0,11.22,0.0
2018-01-13,0.0,0.0,-14.6,0.1,0.6,71.3,8.21,0.0
2018-01-14,0.0,3.98,-9.7,2.2,0.9,76.3,6.62,0.0
2018-01-15,0.0,4.87,-1.6,8.2,1.6,68.8,7.81,0.0
2018-01-16,0.0,0.0,-3.7,5.2,0.7,76.5,4.75,0.0
2018-01-17,0.0,0.0,0.1,8.2,1.2,74.5,5.15,0.0
2018-01-18,0.0,10.71,-2.2,4.8,1.2,67.9,4.86,0.0
2018-01-19,0.0,5.35,-5.3,6.3,0.9,58.8,10.34,0.0
2018-01-20,0.0,0.0,-5.3,5.3,0.8,71.6,5.74,0.0
2018-01-21,0.0,5.56,-7.8,5.0,0.8,64.5,8.67,0.0
2018-01-22,3.3,0.21,-3.5,2.7,0.9,70.5,3.87,0.0
2018-01-23,0.0,0.38,-14.7,-2.1,3.3,42.5,12.11,0.0
2018-01-24,0.0,5.9,-19.3,-9.3,2.1,37.5,12.27,0.0
2018-01-25,0.0,0.0,-20.3,-8.4,1.4,51.4,11.74,0.0
2018-01-26,0.0,0.78,-21.6,-8.9,1.1,56.8,12.46,0.0
2018-01-27,0.0,6.28,-20.4,-4.4,0.8,60.9,12.55,0.0
2018-01-28,0.0,0.0,-9.6,-0.7,2.0,45.4,10.76,0.0
2018-01-29,0.4,6.56,-16.0,-4.0,1.8,49.6,12.52,0.0
2018-01-30,0.0,0.0,-17.0,-0.4,1.2,70.9,11.06,0.0
2018-01-31,0.5,1.52,-7.6,0.3,1.2,62.9,5.14,0.0
2018-02-01,0.0,6.38,-13.9,2.5,0.7,62.5,13.5,0.0
2018-02-02,0.0,1.49,-13.2,4.1,0.7,69.6,12.34,0.0
2018-02-03,0.0,0.0,-10.6,-3.3,2.4,54.8,12.35,0.0
2018-02-04,0.0,1.71,-16.4,-5.2,1.8,55.9,12.91,0.0
2018-02-05,0.0,0.0,-18.0,-4.7,1.8,48.9,14.08,0.0
2018-02-06,0.0,2.09,-17.8,-5.3,1.7,51.3,13.45,0.0
2018-02-07,0.0,2.25,-17.8,-2.1,0.9,54.5,12.54,0.0
2018-02-08,0.0,0.0,-15.9,1.8,1.0,53.8,12.39,0.0
2018-02-09,0.0,2.61,-11.0,3.3,0.7,59.8,6.4,0.0
2018-02-10,0.0,0.0,-6.2,5.2,2.4,44.1,9.93,0.0
2018-02-11,0.0,2.99,-9.7,-2.2,3.1,34.1,12.23,0.0
2018-02-12,0.0,0.0,-12.3,-1.4,2.6,38.0,13.11,0.0
2018-02-13,0.5,8.41,-12.6,4.0,2.3,59.3,12.93,0.0
2018-02-14,0.0,0.0,-0.1,9.0,2.4,48.8,5.16,0.0
2018-02-15,0.0,13.94,-6.2,6.2,1.2,36.8,13.87,0.0
2018-02-16,0.0,0.0,-9.8,6.1,1.8,47.8,13.23,0.0
2018-02-17,0.0,3.9,-9.2,2.9,1.9,26.4,14.8,0.0
2018-02-18,0.0,0.0,-6.1,5.7,0.9,40.6,11.1,0.0
2018-02-19,0.0,0.0,-6.9,7.1,0.7,56.5,9.68,0.0
2018-02-20,0.0,3.86,-7.6,7.0,1.4,47.4,13.93,0.0
2018-02-21,0.0,0.0,-9.3,5.8,0.9,42.8,15.2,0.0
2018-02-22,0.0,4.3,-7.6,5.3,1.9,60.0,11.56,0.0
2018-02-23,2.0,0.0,-6.4,5.9,1.0,86.5,7.91,0.0
2018-02-24,0.0,4.91,-2.1,8.5,1.4,58.8,13.18,0.0
2018-02-25,0.0,5.01,-3.5,9.4,1.4,55.6,15.22,0.0
2018-02-26,0.0,0.41,-6.6,10.9,0.8,56.5,16.33,0.0
2018-02-27,0.0,5.54,-4.2,3.1,0.6,67.6,2.13,0.0
2018-02-28,24.7,20.39,1.5,6.2,1.9,83.0,2.0,0.0
2018-03-01,2.7,5.83,-3.6,4.0,3.0,62.5,16.28,0.0
2018-03-02,0.0,7.09,-7.4,5.3,1.2,58.8,17.12,0.0
2018-03-03,0.0,2.39,-1.7,15.5,1.1,50.6,16.2,0.0
2018-03-04,10.0,21.82,6.4,10.8,1.7,92.9,2.86,0.0
2018-03-05,9.3,17.07,-2.0,6.8,3.4,69.9,10.22,0.0
2018-03-06,0.0,12.32,-4.5,10.9,1.2,66.9,17.67,0.0
2018-03-07,1.2,12.51,-1.7,10.0,1.4,65.4,11.36,0.0
2018-03-08,5.4,17.36,2.0,9.3,1.3,80.1,8.89,0.0
2018-03-09,0.2,12.75,0.9,10.1,1.7,61.3,14.62,0.0
2018-03-10,0.0,12.66,-2.1,10.3,2.1,68.9,14.18,0.0
2018-03-11,0.0,8.02,-1.9,13.5,1.5,60.4,17.56,0.0
2018-03-12,0.0,12.88,-1.1,14.9,1.1,64.3,11.72,0.0
2018-03-13,0.0,17.74,0.0,19.1,1.6,68.1,13.75,0.0
2018-03-14,0.0,41.58,9.1,21.9,1.3,71.5,11.95,0.0
2018-03-15,5.2,99.02,5.6,15.6,1.8,88.5,2.44,0.0
2018-03-16,0.5,84.7,-1.3,6.5,3.7,57.8,17.39,0.0
2018-03-17,0.0,56.09,-3.8,13.0,1.1,62.1,17.67,0.0
2018-03-18,0.5,36.74,2.7,11.5,1.0,68.0,6.75,0.0
2018-03-19,6.5,41.67,4.3,9.4,3.2,70.9,3.62,0.0
2018-03-20,0.1,41.63,0.9,4.5,4.0,51.4,5.81,0.0
2018-03-21,0.4,27.33,0.8,5.0,3.1,51.6,5.05,0.0
2018-03-22,0.0,27.27,-1.8,14.4,1.5,48.0,20.07,0.0
2018-03-23,0.0,27.39,-2.5,14.0,1.5,57.8,18.2,0.0
2018-03-24,0.0,17.95,1.4,15.6,2.0,57.4,17.39,0.0
2018-03-25,0.0,22.75,1.0,19.2,1.4,60.9,17.49,0.0
2018-03-26,0.0,27.57,1.6,20.4,1.5,61.0,18.19,0.0
2018-03-27,0.0,22.87,2.9,20.9,1.6,64.9,16.04,0.0
2018-03-28,0.0,32.32,6.3,20.6,2.0,62.1,15.96,0.0
2018-03-29,0.0,46.58,8.7,23.1,1.3,59.8,16.85,0.0
2018-03-30,0.0,37.06,6.4,22.0,1.8,49.1,18.17,0.0
2018-03-31,0.0,32.5,6.6,21.1,1.9,61.8,17.26,0.0
2018-04-01,0.0,32.09,8.5,21.2,1.3,66.8,10.22,0.0
2018-04-02,0.0,32.13,14.9,23.7,1.6,65.9,10.87,0.0
2018-04-03,1.3,36.88,14.2,21.7,1.4,70.0,7.87,0.0
2018-04-04,20.0,74.35,7.1,18.4,3.3,71.6,16.31,0.0
2018-04-05,6.6,91.97,5.7,7.2,1.8,93.9,2.21,0.0
2018-04-06,8.2,82.71,4.2,11.8,2.8,69.1,15.95,0.0
2018-04-07,0.9,92.2,1.7,9.1,3.7,43.5,13.59,0.0
2018-04-08,6.7,78.11,-1.6,7.5,1.5,72.4,9.43,0.0
2018-04-09,0.0,64.1,0.9,13.8,1.0,74.4,18.37,0.0
2018-04-10,12.3,59.27,1.7,22.8,2.4,64.5,18.23,0.0
2018-04-11,1.1,77.35,6.8,18.4,3.5,50.0,22.86,0.0
2018-04-12,0.0,77.42,2.7,21.0,2.4,37.9,23.6,0.0
2018-04-13,0.0,68.06,4.8,19.4,2.0,42.1,15.35,0.0
2018-04-14,17.0,72.93,7.8,13.2,1.3,88.4,3.64,0.0
2018-04-15,0.0,82.81,5.8,15.1,1.6,67.8,13.87,0.0
2018-04-16,0.0,73.16,2.1,19.7,0.9,62.4,24.35,0.0
2018-04-17,0.0,58.81,3.1,21.3,1.4,54.8,22.82,0.0
2018-04-18,0.0,54.06,3.9,22.1,1.6,49.5,23.14,0.0
2018-04-19,0.0,49.3,5.3,22.8,1.8,52.1,21.78,0.0
2018-04-20,0.0,39.76,7.7,29.1,1.1,61.3,21.87,0.0
2018-04-21,0.0,34.81,9.4,28.4,1.6,47.5,24.29,0.0
2018-04-22,7.2,39.66,9.3,21.7,2.4,58.6,11.33,0.0
2018-04-23,57.5,214.06,7.9,9.9,2.5,92.6,2.44,0.0
2018-04-24,3.2,338.24,5.7,13.4,2.7,68.3,8.59,0.0
2018-04-25,0.0,244.21,1.5,23.8,1.0,58.4,24.31,0.0
2018-04-26,0.0,137.16,6.3,23.4,1.8,54.0,22.34,0.0
2018-04-27,0.0,102.44,7.7,23.6,1.3,60.9,22.33,0.0
2018-04-28,0.0,77.61,8.5,24.9,1.9,57.0,23.7,0.0
2018-04-29,0.0,62.6,6.2,24.2,1.7,53.3,22.24,0.0
2018-04-30,0.0,55.61,10.4,26.4,1.2,63.6,20.76,0.0
2018-05-01,0.1,46.03,13.3,25.8,1.0,73.0,15.4,0.0
2018-05-02,18.2,50.64,8.2,19.0,2.3,84.8,2.82,0.0
2018-05-03,1.6,55.76,4.8,14.1,2.2,75.8,8.29,0.0
2018-05-04,0.1,55.8,3.4,21.1,2.8,51.5,23.83,0.0
2018-05-05,0.0,45.59,12.8,23.8,2.9,43.5,19.49,0.0
2018-05-06,14.0,61.07,13.3,19.3,1.2,93.1,8.67,0.0
2018-05-07,0.0,61.16,12.1,25.1,1.6,73.4,16.29,0.0
2018-05-08,0.5,50.99,11.3,18.1,3.6,59.3,25.91,0.0
2018-05-09,0.1,46.0,8.1,20.0,2.1,61.6,25.27,0.0
2018-05-10,0.0,46.07,7.6,23.7,2.0,62.1,24.64,0.0
2018-05-11,0.0,40.59,9.6,23.2,1.5,63.8,20.07,0.0
2018-05-12,19.6,55.88,11.6,16.4,0.7,92.5,2.72,0.0
2018-05-13,1.1,61.22,13.3,22.7,1.4,81.4,18.12,0.0
2018-05-14,0.0,66.68,13.3,25.0,1.3,80.4,19.07,0.0
2018-05-15,0.0,52.94,15.0,29.7,1.1,69.3,21.18,0.0
2018-05-16,24.0,79.15,19.5,23.2,0.7,97.8,1.59,0.0
2018-05-17,96.3,549.34,15.9,22.7,1.4,99.3,3.62,0.0
2018-05-18,20.0,1788.62,10.6,15.9,2.9,83.4,6.75,0.0
2018-05-19,0.1,561.19,8.2,22.7,2.7,57.5,28.28,0.0
2018-05-20,0.0,267.61,8.4,20.4,3.0,47.9,14.73,0.0
2018-05-21,0.0,169.63,7.2,25.1,1.8,59.1,25.07,0.0
2018-05-22,3.7,134.98,12.6,23.4,1.0,81.5,14.45,0.0
2018-05-23,8.6,111.61,14.3,24.4,1.4,62.0,28.3,0.0
2018-05-24,0.0,85.3,10.2,25.8,1.8,61.4,25.89,0.0
2018-05-25,0.0,67.38,12.0,27.1,1.3,62.0,25.18,0.0
2018-05-26,0.0,56.12,12.0,30.6,1.1,62.1,26.79,0.0
2018-05-27,0.0,44.82,16.6,26.6,1.4,67.5,16.68,0.0
2018-05-28,0.0,45.29,12.8,30.0,1.4,63.1,27.18,0.0
2018-05-29,0.5,34.26,18.9,28.0,1.6,65.3,19.92,0.0
2018-05-30,0.2,35.05,16.7,26.8,1.8,62.8,22.77,0.0
2018-05-31,0.0,23.8,13.3,29.1,1.1,63.4,27.18,0.0
2018-06-01,0.0,24.41,15.3,32.1,1.2,62.0,26.88,0.0
2018-06-02,0.0,19.29,16.7,31.8,1.6,58.4,26.82,0.0
2018-06-03,0.0,14.61,14.6,30.7,1.3,57.9,26.18,0.0
2018-06-04,0.0,18.76,14.9,28.5,1.3,61.8,19.94,0.0
2018-06-05,0.0,14.7,16.7,30.5,1.3,59.9,26.65,0.0
2018-06-06,0.0,15.77,16.8,31.1,1.5,67.9,25.67,0.0
2018-06-07,0.0,11.8,17.3,31.3,1.4,67.4,24.18,0.0
2018-06-08,0.0,13.11,17.5,28.7,1.3,72.8,22.04,0.0
